id,cliente_id,producto_id,cantidad,fecha,importe,estado
15413,414,14,4,2024-08-04,73.12,completado
15414,415,15,5,2024-08-11,421.6,completado
15415,416,16,1,2024-08-18,299.79,completado
15416,417,17,2,2024-08-25,353.31,completado
15417,418,18,3,2024-09-01,189.7,cancelado
15418,419,19,4,2024-09-08,484.16,cancelado
15419,420,20,5,2024-09-15,363.57,devuelto
15420,421,21,1,2024-09-22,421.43,completado
15421,422,22,2,2024-09-29,42.35,completado
15422,423,23,3,2024-10-06,373.63,completado
15423,424,24,4,2024-10-13,331.03,completado
15424,425,25,5,2024-10-20,404.63,completado
15425,426,26,1,2024-10-27,115.16,completado
15426,427,27,2,2024-11-03,336.81,completado
15427,428,28,3,2024-11-10,302.14,cancelado
15428,429,29,4,2024-11-17,72.82,cancelado
15429,430,30,5,2024-11-24,350.33,devuelto
15430,431,31,1,2024-12-01,253.31,completado
15431,432,32,2,2024-12-08,18.37,completado
15432,433,33,3,2024-12-15,57.61,completado
15433,434,34,4,2024-12-22,484.75,completado
15434,435,35,5,2024-12-29,68.14,completado
15435,436,36,1,2023-01-06,144.98,completado
15436,437,37,2,2023-01-13,217.69,completado
15437,438,38,3,2023-01-20,185.92,cancelado
15438,439,39,4,2023-01-27,170.05,cancelado
15439,440,40,5,2023-02-03,189.68,devuelto
15440,441,41,1,2023-02-10,160.4,completado
15441,442,42,2,2023-02-17,462.77,completado
15442,443,43,3,2023-02-24,113.89,completado
15443,444,44,4,2023-03-03,23.25,completado
15444,445,45,5,2023-03-10,471.34,completado
15445,446,46,1,2023-03-17,445.17,completado
15446,447,47,2,2023-03-24,391.48,completado
15447,448,48,3,2023-03-31,22.57,cancelado
15448,449,49,4,2023-04-07,495.15,cancelado
15449,450,50,5,2023-04-14,465.79,devuelto
15450,451,51,1,2023-04-21,217.01,completado
15451,452,52,2,2023-04-28,187.29,completado
15452,453,53,3,2023-05-05,89.36,completado
15453,454,54,4,2023-05-12,123.1,completado
15454,455,55,5,2023-05-19,252.48,completado
15455,456,56,1,2023-05-26,39.55,completado
15456,457,57,2,2023-06-02,303.54,completado
15457,458,58,3,2023-06-09,40.14,cancelado
15458,459,59,4,2023-06-16,362.23,cancelado
15459,460,60,5,2023-06-23,482.36,devuelto
15460,461,61,1,2023-06-30,221.3,completado
15461,462,62,2,2023-07-07,432.36,completado
15462,463,63,3,2023-07-14,20.97,completado
15463,464,64,4,2023-07-21,121.82,completado
15464,465,65,5,2023-07-28,71.98,completado
15465,466,66,1,2023-08-04,147.89,completado
15466,467,67,2,2023-08-11,328.55,completado
15467,468,68,3,2023-08-18,451.55,cancelado
15468,469,69,4,2023-08-25,177.77,cancelado
15469,470,70,5,2023-09-01,137.92,devuelto
15470,471,71,1,2023-09-08,433.39,completado
15471,472,72,2,2023-09-15,415.61,completado
15472,473,73,3,2023-09-22,345.38,completado
15473,474,74,4,2023-09-29,324.6,completado
15474,475,75,5,2023-10-06,118.7,completado
15475,476,76,1,2023-10-13,358.06,completado
15476,477,77,2,2023-10-20,149.87,completado
15477,478,78,3,2023-10-27,132.35,cancelado
15478,479,79,4,2023-11-03,71.1,cancelado
15479,480,80,5,2023-11-10,311.91,devuelto
15480,481,81,1,2023-11-17,454.91,completado
15481,482,82,2,2023-11-24,208.71,completado
15482,483,83,3,2023-12-01,253.23,completado
15483,484,84,4,2023-12-08,457.96,completado
15484,485,85,5,2023-12-15,323.52,completado
15485,486,86,1,2023-12-22,190.6,completado
15486,487,87,2,2023-12-29,447.59,completado
15487,488,88,3,2024-01-05,161.05,cancelado
15488,489,89,4,2024-01-12,41.79,cancelado
15489,490,90,5,2024-01-19,226.98,devuelto
15490,491,91,1,2024-01-26,341.76,completado
15491,492,92,2,2024-02-02,499.04,completado
15492,493,93,3,2024-02-09,192.27,completado
15493,494,94,4,2024-02-16,218.33,completado
15494,495,95,5,2024-02-23,94.52,completado
15495,496,96,1,2024-03-01,130.59,completado
15496,497,97,2,2024-03-08,244.99,completado
15497,498,98,3,2024-03-15,62.15,cancelado
15498,499,99,4,2024-03-22,420.02,cancelado
15499,500,100,5,2024-03-29,133.04,devuelto
15500,501,101,1,2024-04-05,222.75,completado
15501,502,102,2,2024-04-12,64.17,completado
15502,503,103,3,2024-04-19,281.92,completado
15503,504,104,4,2024-04-26,386.89,completado
15504,505,105,5,2024-05-03,400.66,completado
15505,506,106,1,2024-05-10,261.95,completado
15506,507,107,2,2024-05-17,28.98,completado
15507,508,108,3,2024-05-24,23.06,cancelado
15508,509,109,4,2024-05-31,456.62,cancelado
15509,510,110,5,2024-06-07,398.34,devuelto
15510,511,111,1,2024-06-14,281.38,completado
15511,512,112,2,2024-06-21,59.18,completado
15512,513,113,3,2024-06-28,205.33,completado
15513,514,114,4,2024-07-05,384.09,completado
15514,515,115,5,2024-07-12,54.09,completado
15515,516,116,1,2024-07-19,89.32,completado
15516,517,117,2,2024-07-26,262.98,completado
15517,518,118,3,2024-08-02,276.74,cancelado
15518,519,119,4,2024-08-09,263.26,cancelado
15519,520,120,5,2024-08-16,408.04,devuelto
15520,521,121,1,2024-08-23,338.4,completado
15521,522,122,2,2024-08-30,229.4,completado
15522,523,123,3,2024-09-06,82.58,completado
15523,524,124,4,2024-09-13,24.94,completado
15524,525,125,5,2024-09-20,362.7,completado
15525,526,126,1,2024-09-27,487.36,completado
15526,527,127,2,2024-10-04,355.11,completado
15527,528,128,3,2024-10-11,237.09,cancelado
15528,529,129,4,2024-10-18,105.79,cancelado
15529,530,130,5,2024-10-25,30.8,devuelto
15530,531,131,1,2024-11-01,231.95,completado
15531,532,132,2,2024-11-08,130.79,completado
15532,533,133,3,2024-11-15,236.35,completado
15533,534,134,4,2024-11-22,122.3,completado
15534,535,135,5,2024-11-29,49.06,completado
15535,536,136,1,2024-12-06,33.42,completado
15536,537,137,2,2024-12-13,436.41,completado
15537,538,138,3,2024-12-20,186.95,cancelado
15538,539,139,4,2024-12-27,270.04,cancelado
15539,540,140,5,2023-01-04,145.02,devuelto
15540,541,141,1,2023-01-11,157.12,completado
15541,542,142,2,2023-01-18,402.5,completado
15542,543,143,3,2023-01-25,95.74,completado
15543,544,144,4,2023-02-01,354.99,completado
15544,545,145,5,2023-02-08,22.15,completado
15545,546,146,1,2023-02-15,286.91,completado
15546,547,147,2,2023-02-22,99.05,completado
15547,548,148,3,2023-03-01,270.53,cancelado
15548,549,149,4,2023-03-08,268.78,cancelado
15549,550,150,5,2023-03-15,184.11,devuelto
15550,551,151,1,2023-03-22,218.7,completado
15551,552,152,2,2023-03-29,220.45,completado
15552,553,153,3,2023-04-05,134.34,completado
15553,554,154,4,2023-04-12,24.55,completado
15554,555,155,5,2023-04-19,69.04,completado
15555,556,156,1,2023-04-26,12.68,completado
15556,557,157,2,2023-05-03,107.49,completado
15557,558,158,3,2023-05-10,338.81,cancelado
15558,559,159,4,2023-05-17,437.36,cancelado
15559,560,160,5,2023-05-24,108.18,devuelto
15560,561,161,1,2023-05-31,207.26,completado
15561,562,162,2,2023-06-07,413.07,completado
15562,563,163,3,2023-06-14,460.53,completado
15563,564,164,4,2023-06-21,225.34,completado
15564,565,165,5,2023-06-28,134.57,completado
15565,566,166,1,2023-07-05,224.36,completado
15566,567,167,2,2023-07-12,202.88,completado
15567,568,168,3,2023-07-19,413.36,cancelado
15568,569,169,4,2023-07-26,48.68,cancelado
15569,570,170,5,2023-08-02,296.72,devuelto
15570,571,171,1,2023-08-09,267.06,completado
15571,572,172,2,2023-08-16,417.04,completado
15572,573,173,3,2023-08-23,352.74,completado
15573,574,174,4,2023-08-30,242.75,completado
15574,575,175,5,2023-09-06,25.72,completado
15575,576,176,1,2023-09-13,490.11,completado
15576,577,177,2,2023-09-20,207.46,completado
15577,578,178,3,2023-09-27,218.53,cancelado
15578,579,179,4,2023-10-04,162.19,cancelado
15579,580,180,5,2023-10-11,171.86,devuelto
15580,581,181,1,2023-10-18,298.76,completado
15581,582,182,2,2023-10-25,380.0,completado
15582,583,183,3,2023-11-01,399.6,completado
15583,584,184,4,2023-11-08,34.78,completado
15584,585,185,5,2023-11-15,298.37,completado
15585,586,186,1,2023-11-22,336.6,completado
15586,587,187,2,2023-11-29,70.92,completado
15587,588,188,3,2023-12-06,133.64,cancelado
15588,589,189,4,2023-12-13,19.63,cancelado
15589,590,190,5,2023-12-20,331.0,devuelto
15590,591,191,1,2023-12-27,296.93,completado
15591,592,192,2,2024-01-03,276.5,completado
15592,593,193,3,2024-01-10,471.32,completado
15593,594,194,4,2024-01-17,43.29,completado
15594,595,195,5,2024-01-24,360.3,completado
15595,596,196,1,2024-01-31,381.07,completado
15596,597,197,2,2024-02-07,430.38,completado
15597,598,198,3,2024-02-14,319.23,cancelado
15598,599,199,4,2024-02-21,142.08,cancelado
15599,600,200,5,2024-02-28,11.48,devuelto
15600,601,1,1,2024-03-06,132.15,completado
15601,602,2,2,2024-03-13,498.77,completado
15602,603,3,3,2024-03-20,42.23,completado
15603,604,4,4,2024-03-27,394.38,completado
15604,605,5,5,2024-04-03,30.73,completado
15605,606,6,1,2024-04-10,309.17,completado
15606,607,7,2,2024-04-17,255.9,completado
15607,608,8,3,2024-04-24,405.84,cancelado
15608,609,9,4,2024-05-01,155.84,cancelado
15609,610,10,5,2024-05-08,416.76,devuelto
15610,611,11,1,2024-05-15,412.64,completado
15611,612,12,2,2024-05-22,465.34,completado
15612,613,13,3,2024-05-29,203.55,completado
15613,614,14,4,2024-06-05,306.99,completado
15614,615,15,5,2024-06-12,494.95,completado
15615,616,16,1,2024-06-19,323.05,completado
15616,617,17,2,2024-06-26,327.53,completado
15617,618,18,3,2024-07-03,107.35,cancelado
15618,619,19,4,2024-07-10,299.26,cancelado
15619,620,20,5,2024-07-17,345.73,devuelto
15620,621,21,1,2024-07-24,408.7,completado
15621,622,22,2,2024-07-31,197.29,completado
15622,623,23,3,2024-08-07,282.71,completado
15623,624,24,4,2024-08-14,153.38,completado
15624,625,25,5,2024-08-21,211.33,completado
15625,626,26,1,2024-08-28,197.18,completado
15626,627,27,2,2024-09-04,58.79,completado
15627,628,28,3,2024-09-11,115.98,cancelado
15628,629,29,4,2024-09-18,150.46,cancelado
15629,630,30,5,2024-09-25,34.06,devuelto
15630,631,31,1,2024-10-02,245.15,completado
15631,632,32,2,2024-10-09,140.43,completado
15632,633,33,3,2024-10-16,124.32,completado
15633,634,34,4,2024-10-23,95.36,completado
15634,635,35,5,2024-10-30,167.94,completado
15635,636,36,1,2024-11-06,99.68,completado
15636,637,37,2,2024-11-13,371.11,completado
15637,638,38,3,2024-11-20,483.85,cancelado
15638,639,39,4,2024-11-27,338.17,cancelado
15639,640,40,5,2024-12-04,301.61,devuelto
15640,641,41,1,2024-12-11,295.6,completado
15641,642,42,2,2024-12-18,456.87,completado
15642,643,43,3,2024-12-25,497.88,completado
15643,644,44,4,2023-01-02,228.57,completado
15644,645,45,5,2023-01-09,17.18,completado
15645,646,46,1,2023-01-16,358.63,completado
15646,647,47,2,2023-01-23,456.42,completado
15647,648,48,3,2023-01-30,90.92,cancelado
15648,649,49,4,2023-02-06,221.09,cancelado
15649,650,50,5,2023-02-13,494.14,devuelto
15650,651,51,1,2023-02-20,333.56,completado
15651,652,52,2,2023-02-27,22.89,completado
15652,653,53,3,2023-03-06,238.96,completado
15653,654,54,4,2023-03-13,262.63,completado
15654,655,55,5,2023-03-20,411.71,completado
15655,656,56,1,2023-03-27,274.87,completado
15656,657,57,2,2023-04-03,94.05,completado
15657,658,58,3,2023-04-10,53.62,cancelado
15658,659,59,4,2023-04-17,36.91,cancelado
15659,660,60,5,2023-04-24,87.6,devuelto
15660,661,61,1,2023-05-01,336.03,completado
15661,662,62,2,2023-05-08,23.44,completado
15662,663,63,3,2023-05-15,403.59,completado
15663,664,64,4,2023-05-22,317.61,completado
15664,665,65,5,2023-05-29,56.59,completado
15665,666,66,1,2023-06-05,466.14,completado
15666,667,67,2,2023-06-12,468.89,completado
15667,668,68,3,2023-06-19,472.42,cancelado
15668,669,69,4,2023-06-26,401.6,cancelado
15669,670,70,5,2023-07-03,125.25,devuelto
15670,671,71,1,2023-07-10,345.33,completado
15671,672,72,2,2023-07-17,377.95,completado
15672,673,73,3,2023-07-24,290.07,completado
15673,674,74,4,2023-07-31,301.78,completado
15674,675,75,5,2023-08-07,443.63,completado
15675,676,76,1,2023-08-14,392.22,completado
15676,677,77,2,2023-08-21,229.8,completado
15677,678,78,3,2023-08-28,81.84,cancelado
15678,679,79,4,2023-09-04,64.86,cancelado
15679,680,80,5,2023-09-11,488.25,devuelto
15680,681,81,1,2023-09-18,481.63,completado
15681,682,82,2,2023-09-25,368.17,completado
15682,683,83,3,2023-10-02,273.38,completado
15683,684,84,4,2023-10-09,316.72,completado
15684,685,85,5,2023-10-16,482.65,completado
15685,686,86,1,2023-10-23,464.62,completado
15686,687,87,2,2023-10-30,259.03,completado
15687,688,88,3,2023-11-06,409.51,cancelado
15688,689,89,4,2023-11-13,427.19,cancelado
15689,690,90,5,2023-11-20,485.55,devuelto
15690,691,91,1,2023-11-27,464.76,completado
15691,692,92,2,2023-12-04,448.14,completado
15692,693,93,3,2023-12-11,159.02,completado
15693,694,94,4,2023-12-18,77.74,completado
15694,695,95,5,2023-12-25,381.34,completado
15695,696,96,1,2024-01-01,231.13,completado
15696,697,97,2,2024-01-08,441.29,completado
15697,698,98,3,2024-01-15,184.46,cancelado
15698,699,99,4,2024-01-22,261.44,cancelado
15699,700,100,5,2024-01-29,464.28,devuelto
15700,701,101,1,2024-02-05,289.83,completado
15701,702,102,2,2024-02-12,225.77,completado
15702,703,103,3,2024-02-19,258.36,completado
15703,704,104,4,2024-02-26,224.46,completado
15704,705,105,5,2024-03-04,15.65,completado
15705,706,106,1,2024-03-11,94.56,completado
15706,707,107,2,2024-03-18,407.82,completado
15707,708,108,3,2024-03-25,137.16,cancelado
15708,709,109,4,2024-04-01,32.94,cancelado
15709,710,110,5,2024-04-08,242.41,devuelto
15710,711,111,1,2024-04-15,241.9,completado
15711,712,112,2,2024-04-22,55.91,completado
15712,713,113,3,2024-04-29,422.87,completado
15713,714,114,4,2024-05-06,422.64,completado
15714,715,115,5,2024-05-13,196.32,completado
15715,716,116,1,2024-05-20,51.71,completado
15716,717,117,2,2024-05-27,301.88,completado
15717,718,118,3,2024-06-03,54.84,cancelado
15718,719,119,4,2024-06-10,327.5,cancelado
15719,720,120,5,2024-06-17,51.18,devuelto
15720,721,121,1,2024-06-24,87.34,completado
15721,722,122,2,2024-07-01,446.59,completado
15722,723,123,3,2024-07-08,340.43,completado
15723,724,124,4,2024-07-15,299.31,completado
15724,725,125,5,2024-07-22,397.82,completado
15725,726,126,1,2024-07-29,303.95,completado
15726,727,127,2,2024-08-05,217.5,completado
15727,728,128,3,2024-08-12,452.87,cancelado
15728,729,129,4,2024-08-19,83.71,cancelado
15729,730,130,5,2024-08-26,365.84,devuelto
15730,731,131,1,2024-09-02,202.13,completado
15731,732,132,2,2024-09-09,472.2,completado
15732,733,133,3,2024-09-16,338.44,completado
15733,734,134,4,2024-09-23,425.49,completado
15734,735,135,5,2024-09-30,335.65,completado
15735,736,136,1,2024-10-07,34.51,completado
15736,737,137,2,2024-10-14,31.14,completado
15737,738,138,3,2024-10-21,183.77,cancelado
15738,739,139,4,2024-10-28,359.56,cancelado
15739,740,140,5,2024-11-04,136.74,devuelto
15740,741,141,1,2024-11-11,397.33,completado
15741,742,142,2,2024-11-18,397.16,completado
15742,743,143,3,2024-11-25,217.53,completado
15743,744,144,4,2024-12-02,183.76,completado
15744,745,145,5,2024-12-09,31.57,completado
15745,746,146,1,2024-12-16,450.8,completado
15746,747,147,2,2024-12-23,324.74,completado
15747,748,148,3,2024-12-30,96.74,cancelado
15748,749,149,4,2023-01-07,149.22,cancelado
15749,750,150,5,2023-01-14,447.94,devuelto
15750,751,151,1,2023-01-21,348.56,completado
15751,752,152,2,2023-01-28,283.51,completado
15752,753,153,3,2023-02-04,173.32,completado
15753,754,154,4,2023-02-11,194.92,completado
15754,755,155,5,2023-02-18,62.43,completado
15755,756,156,1,2023-02-25,466.19,completado
15756,757,157,2,2023-03-04,294.71,completado
15757,758,158,3,2023-03-11,430.91,cancelado
15758,759,159,4,2023-03-18,332.73,cancelado
15759,760,160,5,2023-03-25,324.18,devuelto
15760,761,161,1,2023-04-01,99.05,completado
15761,762,162,2,2023-04-08,323.6,completado
15762,763,163,3,2023-04-15,443.54,completado
15763,764,164,4,2023-04-22,463.85,completado
15764,765,165,5,2023-04-29,353.99,completado
15765,766,166,1,2023-05-06,148.69,completado
15766,767,167,2,2023-05-13,308.81,completado
15767,768,168,3,2023-05-20,198.03,cancelado
15768,769,169,4,2023-05-27,131.84,cancelado
15769,770,170,5,2023-06-03,139.77,devuelto
15770,771,171,1,2023-06-10,309.78,completado
15771,772,172,2,2023-06-17,22.55,completado
15772,773,173,3,2023-06-24,232.0,completado
15773,774,174,4,2023-07-01,163.07,completado
15774,775,175,5,2023-07-08,41.73,completado
15775,776,176,1,2023-07-15,15.69,completado
15776,777,177,2,2023-07-22,284.81,completado
15777,778,178,3,2023-07-29,60.08,cancelado
15778,779,179,4,2023-08-05,79.75,cancelado
15779,780,180,5,2023-08-12,490.8,devuelto
15780,781,181,1,2023-08-19,184.23,completado
15781,782,182,2,2023-08-26,382.42,completado
15782,783,183,3,2023-09-02,414.5,completado
15783,784,184,4,2023-09-09,209.25,completado
15784,785,185,5,2023-09-16,275.88,completado
15785,786,186,1,2023-09-23,71.28,completado
15786,787,187,2,2023-09-30,256.24,completado
15787,788,188,3,2023-10-07,291.2,cancelado
15788,789,189,4,2023-10-14,396.78,cancelado
15789,790,190,5,2023-10-21,118.78,devuelto
15790,791,191,1,2023-10-28,271.96,completado
15791,792,192,2,2023-11-04,271.02,completado
15792,793,193,3,2023-11-11,255.89,completado
15793,794,194,4,2023-11-18,310.9,completado
15794,795,195,5,2023-11-25,441.36,completado
15795,796,196,1,2023-12-02,77.36,completado
15796,797,197,2,2023-12-09,136.68,completado
15797,798,198,3,2023-12-16,244.97,cancelado
15798,799,199,4,2023-12-23,495.39,cancelado
15799,800,200,5,2023-12-30,378.92,devuelto
15800,801,1,1,2024-01-06,228.14,completado
15801,802,2,2,2024-01-13,292.12,completado
15802,803,3,3,2024-01-20,218.21,completado
15803,804,4,4,2024-01-27,315.39,completado
15804,805,5,5,2024-02-03,41.07,completado
15805,806,6,1,2024-02-10,156.95,completado
15806,807,7,2,2024-02-17,115.08,completado
15807,808,8,3,2024-02-24,416.55,cancelado
15808,809,9,4,2024-03-02,297.38,cancelado
15809,810,10,5,2024-03-09,380.78,devuelto
15810,811,11,1,2024-03-16,365.14,completado
15811,812,12,2,2024-03-23,185.3,completado
15812,813,13,3,2024-03-30,380.19,completado
15813,814,14,4,2024-04-06,303.85,completado
15814,815,15,5,2024-04-13,409.28,completado
15815,816,16,1,2024-04-20,499.3,completado
15816,817,17,2,2024-04-27,437.84,completado
15817,818,18,3,2024-05-04,360.22,cancelado
15818,819,19,4,2024-05-11,62.9,cancelado
15819,820,20,5,2024-05-18,114.54,devuelto
15820,821,21,1,2024-05-25,362.66,completado
15821,822,22,2,2024-06-01,448.28,completado
15822,823,23,3,2024-06-08,177.45,completado
15823,824,24,4,2024-06-15,490.7,completado
15824,825,25,5,2024-06-22,31.46,completado
15825,826,26,1,2024-06-29,134.71,completado
15826,827,27,2,2024-07-06,282.58,completado
15827,828,28,3,2024-07-13,56.25,cancelado
15828,829,29,4,2024-07-20,172.9,cancelado
15829,830,30,5,2024-07-27,416.73,devuelto
15830,831,31,1,2024-08-03,20.75,completado
15831,832,32,2,2024-08-10,91.13,completado
15832,833,33,3,2024-08-17,454.15,completado
15833,834,34,4,2024-08-24,146.42,completado
15834,835,35,5,2024-08-31,158.02,completado
15835,836,36,1,2024-09-07,80.88,completado
15836,837,37,2,2024-09-14,71.04,completado
15837,838,38,3,2024-09-21,57.71,cancelado
15838,839,39,4,2024-09-28,165.76,cancelado
15839,840,40,5,2024-10-05,25.47,devuelto
15840,841,41,1,2024-10-12,104.69,completado
15841,842,42,2,2024-10-19,151.68,completado
15842,843,43,3,2024-10-26,23.84,completado
15843,844,44,4,2024-11-02,287.94,completado
15844,845,45,5,2024-11-09,207.01,completado
15845,846,46,1,2024-11-16,40.96,completado
15846,847,47,2,2024-11-23,380.25,completado
15847,848,48,3,2024-11-30,247.28,cancelado
15848,849,49,4,2024-12-07,456.66,cancelado
15849,850,50,5,2024-12-14,376.29,devuelto
15850,851,51,1,2024-12-21,388.48,completado
15851,852,52,2,2024-12-28,72.12,completado
15852,853,53,3,2023-01-05,136.76,completado
15853,854,54,4,2023-01-12,273.74,completado
15854,855,55,5,2023-01-19,378.97,completado
15855,856,56,1,2023-01-26,318.94,completado
15856,857,57,2,2023-02-02,277.89,completado
15857,858,58,3,2023-02-09,478.65,cancelado
15858,859,59,4,2023-02-16,367.45,cancelado
15859,860,60,5,2023-02-23,434.49,devuelto
15860,861,61,1,2023-03-02,236.25,completado
15861,862,62,2,2023-03-09,280.06,completado
15862,863,63,3,2023-03-16,57.48,completado
15863,864,64,4,2023-03-23,49.01,completado
15864,865,65,5,2023-03-30,142.73,completado
15865,866,66,1,2023-04-06,263.32,completado
15866,867,67,2,2023-04-13,497.69,completado
15867,868,68,3,2023-04-20,395.77,cancelado
15868,869,69,4,2023-04-27,421.47,cancelado
15869,870,70,5,2023-05-04,315.05,devuelto
15870,871,71,1,2023-05-11,460.37,completado
15871,872,72,2,2023-05-18,317.03,completado
15872,873,73,3,2023-05-25,474.12,completado
15873,874,74,4,2023-06-01,277.5,completado
15874,875,75,5,2023-06-08,312.07,completado
15875,876,76,1,2023-06-15,273.82,completado
15876,877,77,2,2023-06-22,404.34,completado
15877,878,78,3,2023-06-29,132.0,cancelado
15878,879,79,4,2023-07-06,487.88,cancelado
15879,880,80,5,2023-07-13,203.96,devuelto
15880,881,81,1,2023-07-20,313.09,completado
15881,882,82,2,2023-07-27,225.77,completado
15882,883,83,3,2023-08-03,465.85,completado
15883,884,84,4,2023-08-10,196.77,completado
15884,885,85,5,2023-08-17,163.05,completado
15885,886,86,1,2023-08-24,447.34,completado
15886,887,87,2,2023-08-31,54.24,completado
15887,888,88,3,2023-09-07,176.74,cancelado
15888,889,89,4,2023-09-14,138.0,cancelado
15889,890,90,5,2023-09-21,163.64,devuelto
15890,891,91,1,2023-09-28,333.35,completado
15891,892,92,2,2023-10-05,64.22,completado
15892,893,93,3,2023-10-12,310.71,completado
15893,894,94,4,2023-10-19,363.97,completado
15894,895,95,5,2023-10-26,342.97,completado
15895,896,96,1,2023-11-02,38.71,completado
15896,897,97,2,2023-11-09,346.85,completado
15897,898,98,3,2023-11-16,244.1,cancelado
15898,899,99,4,2023-11-23,187.04,cancelado
15899,900,100,5,2023-11-30,351.53,devuelto
15900,901,101,1,2023-12-07,196.93,completado
15901,902,102,2,2023-12-14,350.44,completado
15902,903,103,3,2023-12-21,182.12,completado
15903,904,104,4,2023-12-28,44.49,completado
15904,905,105,5,2024-01-04,48.52,completado
15905,906,106,1,2024-01-11,344.56,completado
15906,907,107,2,2024-01-18,40.31,completado
15907,908,108,3,2024-01-25,417.94,cancelado
15908,909,109,4,2024-02-01,273.53,cancelado
15909,910,110,5,2024-02-08,387.93,devuelto
15910,911,111,1,2024-02-15,405.68,completado
15911,912,112,2,2024-02-22,111.5,completado
15912,913,113,3,2024-02-29,164.05,completado
15913,914,114,4,2024-03-07,211.29,completado
15914,915,115,5,2024-03-14,357.58,completado
15915,916,116,1,2024-03-21,71.62,completado
15916,917,117,2,2024-03-28,262.19,completado
15917,918,118,3,2024-04-04,137.35,cancelado
15918,919,119,4,2024-04-11,192.47,cancelado
15919,920,120,5,2024-04-18,37.35,devuelto
15920,921,121,1,2024-04-25,247.9,completado
15921,922,122,2,2024-05-02,34.08,completado
15922,923,123,3,2024-05-09,301.12,completado
15923,924,124,4,2024-05-16,329.15,completado
15924,925,125,5,2024-05-23,157.56,completado
15925,926,126,1,2024-05-30,76.58,completado
15926,927,127,2,2024-06-06,269.87,completado
15927,928,128,3,2024-06-13,294.38,cancelado
15928,929,129,4,2024-06-20,97.67,cancelado
15929,930,130,5,2024-06-27,153.73,devuelto
15930,931,131,1,2024-07-04,194.4,completado
15931,932,132,2,2024-07-11,193.77,completado
15932,933,133,3,2024-07-18,433.94,completado
15933,934,134,4,2024-07-25,394.9,completado
15934,935,135,5,2024-08-01,372.87,completado
15935,936,136,1,2024-08-08,282.81,completado
15936,937,137,2,2024-08-15,223.1,completado
15937,938,138,3,2024-08-22,253.78,cancelado
15938,939,139,4,2024-08-29,34.5,cancelado
15939,940,140,5,2024-09-05,396.7,devuelto
15940,941,141,1,2024-09-12,138.44,completado
15941,942,142,2,2024-09-19,17.03,completado
15942,943,143,3,2024-09-26,397.35,completado
15943,944,144,4,2024-10-03,162.26,completado
15944,945,145,5,2024-10-10,217.56,completado
15945,946,146,1,2024-10-17,188.45,completado
15946,947,147,2,2024-10-24,380.57,completado
15947,948,148,3,2024-10-31,176.56,cancelado
15948,949,149,4,2024-11-07,447.31,cancelado
15949,950,150,5,2024-11-14,289.89,devuelto
15950,951,151,1,2024-11-21,393.43,completado
15951,952,152,2,2024-11-28,161.18,completado
15952,953,153,3,2024-12-05,166.28,completado
15953,954,154,4,2024-12-12,118.16,completado
15954,955,155,5,2024-12-19,392.82,completado
15955,956,156,1,2024-12-26,404.58,completado
15956,957,157,2,2023-01-03,24.16,completado
15957,958,158,3,2023-01-10,74.12,cancelado
15958,959,159,4,2023-01-17,429.95,cancelado
15959,960,160,5,2023-01-24,191.07,devuelto
15960,961,161,1,2023-01-31,401.48,completado
15961,962,162,2,2023-02-07,439.18,completado
15962,963,163,3,2023-02-14,393.81,completado
15963,964,164,4,2023-02-21,428.6,completado
15964,965,165,5,2023-02-28,100.32,completado
15965,966,166,1,2023-03-07,215.18,completado
15966,967,167,2,2023-03-14,353.29,completado
15967,968,168,3,2023-03-21,36.55,cancelado
15968,969,169,4,2023-03-28,204.28,cancelado
15969,970,170,5,2023-04-04,173.66,devuelto
15970,971,171,1,2023-04-11,308.04,completado
15971,972,172,2,2023-04-18,122.16,completado
15972,973,173,3,2023-04-25,36.31,completado
15973,974,174,4,2023-05-02,350.45,completado
15974,975,175,5,2023-05-09,340.88,completado
15975,976,176,1,2023-05-16,88.53,completado
15976,977,177,2,2023-05-23,101.5,completado
15977,978,178,3,2023-05-30,95.7,cancelado
15978,979,179,4,2023-06-06,154.12,cancelado
15979,980,180,5,2023-06-13,482.01,devuelto
15980,981,181,1,2023-06-20,401.11,completado
15981,982,182,2,2023-06-27,219.81,completado
15982,983,183,3,2023-07-04,441.86,completado
15983,984,184,4,2023-07-11,350.04,completado
15984,985,185,5,2023-07-18,242.23,completado
15985,986,186,1,2023-07-25,206.61,completado
15986,987,187,2,2023-08-01,384.27,completado
15987,988,188,3,2023-08-08,310.5,cancelado
15988,989,189,4,2023-08-15,201.17,cancelado
15989,990,190,5,2023-08-22,60.79,devuelto
15990,991,191,1,2023-08-29,96.67,completado
15991,992,192,2,2023-09-05,357.48,completado
15992,993,193,3,2023-09-12,58.96,completado
15993,994,194,4,2023-09-19,192.53,completado
15994,995,195,5,2023-09-26,486.48,completado
15995,996,196,1,2023-10-03,256.65,completado
15996,997,197,2,2023-10-10,478.71,completado
15997,998,198,3,2023-10-17,271.37,cancelado
15998,999,199,4,2023-10-24,263.36,cancelado
15999,1000,200,5,2023-10-31,200.24,devuelto
16000,1001,1,1,2023-11-07,39.38,completado
16001,1002,2,2,2023-11-14,382.64,completado
16002,1003,3,3,2023-11-21,489.92,completado
16003,1004,4,4,2023-11-28,17.36,completado
